350,1.7272373
355,1.75380456
360,1.7816741
365,1.81019868
370,1.83873653
375,1.8666679
380,1.89341158
385,1.91844086
390,1.94129856
395,1.96161075
400,1.97909881
405,1.99358944
410,2.00502184
415,2.01345153
420,2.01905012
425,2.02210072
430,2.02298884
435,2.02218939
440,2.02025017
445,2.01777325
450,2.0153949
455,2.01376541
460,2.01352931
465,2.01530655
470,2.01967482
475,2.02715293
480,2.03818543
485,2.05312861
490,2.07223855
495,2.09566242
500,2.12343422
505,2.15547637
510,2.19160785
515,2.2315587
520,2.2749895
525,2.32151386
530,2.37072115
535,2.42219735
540,2.47554215
545,2.53038172
550,2.58637683
555,2.64322711
560,2.70067204
565,2.75848973
570,2.81649423
575,2.87453193
580,2.93247777
585,2.99023132
590,3.04771322
595,3.10486177
600,3.16163008
605,3.21798344
610,3.27389721
615,3.32935491
620,3.38434667
625,3.43886795
630,3.49291849
635,3.54650134
640,3.59962221
645,3.65228883
650,3.70451047
655,3.75629755
660,3.8076613
665,3.85861352
670,3.90916634
675,3.95933209
680,4.00912313
685,4.05855176
690,4.10763015
695,4.15637026
700,4.20478378
705,4.25288211
710,4.30067636
715,4.34817728
720,4.39539526
725,4.44234035
730,4.48902227
735,4.53545034
740,4.58163355
745,4.62758056
750,4.67329967
755,4.71879886
760,4.76408579
765,4.80916782
770,4.854052
775,4.89874511
780,4.94325363
785,4.98758379
790,5.03174157
795,5.07573269
800,5.11956264
805,5.1632367
810,5.20675992
815,5.25013715
820,5.29337303
825,5.33647205
830,5.37943847
835,5.42227642
840,5.46498985
845,5.50758255
850,5.55005817
855,5.59242021
860,5.63467203
865,5.67681688
870,5.71885785
875,5.76079796
880,5.80264006
885,5.84438695
890,5.88604127
895,5.9276056
900,5.96908242
905,6.01047409
910,6.05178293
915,6.09301113
920,6.13416084
925,6.1752341
930,6.2162329
935,6.25715915
940,6.29801471
945,6.33880134
950,6.37952078
955,6.42017469
960,6.46076466
965,6.50129226
970,6.54175898
975,6.58216627
980,6.62251553
985,6.66280813
990,6.70304536
995,6.7432285
1000,6.78335878
1005,6.82343739
1010,6.86346548
1015,6.90344417
1020,6.94337453
1025,6.98325762
1030,7.02309444
1035,7.062886
1040,7.10263323
1045,7.14233706
1050,7.1819984
1055,7.22161812
1060,7.26119705
1065,7.30073603
1070,7.34023585
1075,7.37969728
1080,7.41912107
1085,7.45850797
1090,7.49785867
1095,7.53717386
1100,7.57645423